Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
242448,,192449,1,2026-08-12,2026-09-11,C08397,HOSPRO,"HAMPTON LEON, GUANAJUATO, MEXICO (BJXLG)",1533.0,0,245.28,1778.28,0.0,4011-L42,,1,CJA,BLVD ADOLFO LOPEZ MATEOS 1717,LOS GAVILANES,LEON,GTO,37266,Cobro Regreso,"LEON, GTO.","BLVD ADOLFO LOPEZ MATEOS 1717, LOS GAVILANES, 37266, LEON, GTO",,,,
242449,HLTON GARDEN INN,192812,1,2026-08-12,2026-09-11,C08453,HOSPRO,"HILTON GARDEN INN AGUASCALIENTES, MEXICO (AGUGI)",7665.0,0,1226.4,8891.4,0.0,4011-L29,,5,CJA,BOULEVARD LUIS DONALDO COLOSIO MURRIETA 404,VALLE DE LAS TROJES,AGUASCALIENTES,AGS,20115,Cobro Regreso,"AGUASCALIENTES, AGS.","BOULEVARD LUIS DONALDO COLOSIO MURRIETA 404, VALLE DE LAS TROJES, 20115, AGUASCALIENTES, AGS",,,,
242450,3747473,193253,1,2026-08-12,2026-08-12,C08899,HB CORDOBA,HOTEL HB,2385.0,0,381.6,2766.6,0.0,4018-L16,,2,CJA,CALLE 8 #1315 Y AV.11,BELLAVISTA,CORDOBA,VER,94580,Cobro Destino,"CORDOBA, VER.","CALLE 8 #1315 Y AV.11, BELLAVISTA, 94580, CORDOBA, VER",,,,
242451,Pedido Agosto,193294,1,2026-08-12,2026-08-12,C07441,GIBALMI CONSORCIO EMPRESARIAL,HOTEL JF GRAND,4774.0,0,763.84,5537.84,0.0,4018-J06,,4,CJA,AV JUAREZ 3309,LA PAZ A,Puebla,PUE,72160,Cobro Destino,"Puebla, PUE.","AV JUAREZ 3309, LA PAZ A, 72160, Puebla, PUE",,,,
242452,VIN11,193305,1,2026-08-12,2026-08-27,C06215,VICTORIA INN,HOTEL VICTORIA INN,8347.5,0,1335.6,9683.1,0.0,4018-L14,,7,CJA,ALLENDE NO. 814,ZONA CENTRO,CD. VICTORIA TAMAULIPAS,TAM,87000,Cobro Regreso,"CD. VICTORIA TAMAULIPAS, TAM.","ALLENDE NO. 814, ZONA CENTRO, 87000, CD. VICTORIA TAMAULIPAS, TAM",,,,
242454,219293 maritza,193359,1,2026-08-12,2026-08-12,C03131,OPERADORA RESIDENCIAL DE MATAMOROS,RESIDENCIAL MATAMOROS,11925.0,0,1908.0,13833.0,0.0,4018-L14,,10,CJA,AVENIDA PEDRO CARDENAS  5117,FRACC VICTORIA,MATAMOROS,TAM,87390,Cobro Destino,"MATAMOROS, TAM.","AVENIDA PEDRO CARDENAS  5117, FRACC VICTORIA, 87390, MATAMOROS, TAM",,,,
242457,,193372,1,2026-08-12,2026-08-12,C09061,NORMA ALICIA PADRON SALAZAR,HOTEL EL REFUGIO,1192.5,0,190.8,1383.3,0.0,4018-L14,,1,CJA,CARRETERA FEDERAL 70 SAN LUIS RIOVERDE #207,EL REFUGIO,CIUDAD FERNANDEZ,SLP,79650,Cobro Destino,"CIUDAD FERNANDEZ, SLP.","CARRETERA FEDERAL 70 SAN LUIS RIOVERDE #207, EL REFUGIO, 79650, CIUDAD FERNANDEZ, SLP",,,,
242458,YM-09314,193380,1,2026-08-12,2026-08-27,C08664,IMPULSORA PLAZA TIJUANA,CITY EXPRESS PLUS GUADALAJARA PROVIDENCIA (CPGDL),851.24,0,136.2,987.44,0.0,4052-L18,,1,CJA,AV AMERICAS 1520,COUNTRY CLUB,GUADALAJARA,JAL,44610,Cobro Destino,"GUADALAJARA, JAL.","AV AMERICAS 1520, COUNTRY CLUB, 44610, GUADALAJARA, JAL",,,,
242459,66AJK00001124,193381,1,2026-08-12,2026-09-11,C09763,ARDIP GRUPO HOTELERO,AC MARRIOTT SAN LUIS POTOSI,754.99,0,120.8,875.79,0.0,4029-A90,,1,CJA,PROLONGACIÓN SIERRA LEONA 810,GARITA DE JALISCO,SAN LUIS POTOSÍ,SLP,78294,Cobro Regreso,"SAN LUIS POTOSÍ, SLP.","PROLONGACIÓN SIERRA LEONA 810, GARITA DE JALISCO, 78294, SAN LUIS POTOSÍ, SLP",,,,
242460,PEDIDO CORAL AGOSTO 2026,193386,1,2026-08-12,2026-08-20,C04861,HOSPEDAJE CORAL EJECUTIVO,CORAL EJECUTIVO,856.9,0,137.1,994.0,0.0,4052-L44,,1,CJA,CORAL # 2530,RESIDENCIAL VICTORIA,ZAPOPAN,JAL,45089,Transporte LOCAL,"ZAPOPAN, JAL.","CORAL # 2530, RESIDENCIAL VICTORIA, 45089, ZAPOPAN, JAL",,,,
242462,UK-15396,193387,1,2026-08-12,2026-08-27,C07304,IMPULSORA PLAZA JUAREZ,CITY EXPRESS MONTERREY AEROPUERTO (CEMTA),1005.73,0,160.92,1166.65,0.0,4051-L12,,1,CJA,KAPPA #5028,PARQUE INDUSTRIAL MILENIUM,APODACA,NL,66600,Cobro Regreso,"APODACA, NL.","KAPPA #5028, PARQUE INDUSTRIAL MILENIUM, 66600, APODACA, NL",,,,
242463,120826,193391,1,2026-08-12,2026-09-11,C04018,CONSORCIO HOTELERO,WYNDHAM MERIDA A0191406,2196.0,0,351.36,2547.36,0.0,5369-L20,,4,CJA,"Calle 33 A, número 505 A",CENTRO,MERIDA,YUC,97000,Cobro Regreso,"MERIDA, YUC.","Calle 33 A, número 505 A, CENTRO, 97000, MERIDA, YUC",,,,
242464,Victor Moran,192874,1,2026-08-12,2026-09-11,CF0044,TORRE CHAPALITA,"HAMPTON GUADALAJARA/EXPO, MEXICO (GDLEX)",4599.0,0,735.84,5334.84,0.0,4011-L42,,3,CJA,AVENIDA DE LAS ROSAS 3030,CAMPO POLO CHAPALITA,ZAPOPAN,JAL,44500,Transporte LOCAL,"ZAPOPAN, JAL.","AVENIDA DE LAS ROSAS 3030, CAMPO POLO CHAPALITA, 44500, ZAPOPAN, JAL",,,,
242466,9838,192743,1,2026-08-13,2026-08-28,C06134,"RIALBE, OPERADORA DE HOTELES",BF IXTAPA,1230.0,0,196.8,1426.8,0.0,4043-L37,,2,CJA,BOULEVARD PASEO IXTAPA SIN NUMERO,ZONA HOTELERA,ZIHUATANEJO DE AZUETA,GRO,40884,Aprisa C.Destino,"ZIHUATANEJO DE AZUETA, GRO.","BOULEVARD PASEO IXTAPA SIN NUMERO, ZONA HOTELERA, 40884, ZIHUATANEJO DE AZUETA, GRO",,,,
242468,,193388,1,2026-08-13,2026-09-12,C09328,COMERCIALIZADORA SANITARIA,COMSAN,2895.53,25,463.28,3358.81,0.0,4016-L07,ELEMENTS EVOLUTION B,3,CJA,AV. JOSEFA ORTIZ DE DOMINGUEZ #801,JUAREZ,NAVOJOA,SON,85870,Cobro Regreso,"NAVOJOA, SON.","AV. JOSEFA ORTIZ DE DOMINGUEZ #801, JUAREZ, 85870, NAVOJOA, SON",,,,
242469,60,192674,1,2026-08-13,2026-09-12,C09213,ADMINISTRADORA INN POTOSINA,RADISSON SAN LUIS POTOSI AEROPUERTO (148705),1213.68,0,194.19,1407.87,0.0,8893-L22,,1,CJA,CAMINO AL AEROPUERTO 590,RINCONADA DE LOS MAGUEYES,SAN LUIS POTOSI,SLP,78100,Cobro Regreso,"SAN LUIS POTOSI, SLP.","CAMINO AL AEROPUERTO 590, RINCONADA DE LOS MAGUEYES, 78100, SAN LUIS POTOSI, SLP",,,,
242470,10167,193369,1,2026-08-13,2026-08-28,C06134,"RIALBE, OPERADORA DE HOTELES",BF IXTAPA,6649.0,0,1063.84,7712.84,0.0,4043-L35,,10,CJA,BOULEVARD PASEO IXTAPA SIN NUMERO,ZONA HOTELERA,ZIHUATANEJO DE AZUETA,GRO,40884,Aprisa C.Destino,"ZIHUATANEJO DE AZUETA, GRO.","BOULEVARD PASEO IXTAPA SIN NUMERO, ZONA HOTELERA, 40884, ZIHUATANEJO DE AZUETA, GRO",,,,
242471,4501040874,193075,1,2026-08-13,2026-09-12,C07298,ALMACENES PALACE RESORTS,LE BLANC CABOS,5689.44,0,910.31,6599.75,0.0,4029-A90,,9,CJA,KM 18.4 CARRETERA TRANSPENINSULAR SJC-CSL,LOMAS DEL TULE,SAN  JOSE DEL CABO,BCS,23405,Cobro Regreso,"SAN  JOSE DEL CABO, BCS.","KM 18.4 CARRETERA TRANSPENINSULAR SJC-CSL, LOMAS DEL TULE, 23405, SAN  JOSE DEL CABO, BCS",,,,
242472,A COMODATO,193330,1,2026-08-13,2026-08-13,C09660,FDNR PROVEEDORA,SLEEP INN MONCLOVA 143231,3763.8,0,602.21,4366.01,0.0,JHJY-0064,,9,CJA,BLVD. HAROLD R PAPE #2008,JARDINES DEL VALLE,MONCLOVA,COA,25732,Cobro Regreso,"MONCLOVA, COA.","BLVD. HAROLD R PAPE #2008, JARDINES DEL VALLE, 25732, MONCLOVA, COA",,,,
242473,,193329,1,2026-08-13,2026-08-13,C09660,FDNR PROVEEDORA,SLEEP INN MONCLOVA 143231,1213.68,0,194.19,1407.87,0.0,4028-L35,,1,CJA,BLVD. HAROLD R PAPE #2008,JARDINES DEL VALLE,MONCLOVA,COA,25732,Cobro Regreso,"MONCLOVA, COA.","BLVD. HAROLD R PAPE #2008, JARDINES DEL VALLE, 25732, MONCLOVA, COA",,,,
242474,219804 maritza,193301,1,2026-08-13,2026-08-13,C02409,MARGARITA ESTRADA ROBLES,HOTEL VALLE DORADO,911.99,0,145.92,1057.91,0.0,4016-J07,,1,CJA,SAN PABLO No.119,SAN ANTONIO,VALLE DE BRAVO,MEX,51200,Transportes Castores C.Destino,"VALLE DE BRAVO, MEX.","SAN PABLO No.119, SAN ANTONIO, 51200, VALLE DE BRAVO, MEX",,,,
242475,28,193247,1,2026-08-13,2026-09-12,C01774,GEORGINA GUADALUPE VILLASEÑOR DEL CASTILLO,HOTEL STORE PUERTO VALLARTA,847.14,16,135.54,982.68,0.0,4052-J07,,1,CJA,AV TEPIC NORTE 473,MEZCALES,BAHIA DE BANDERAS,NAY,63732,Sanchez Barcelata C.Regreso,"BAHIA DE BANDERAS, NAY.","AV TEPIC NORTE 473, MEZCALES, 63732, BAHIA DE BANDERAS, NAY",,,,
242476,Pedido 1 04/08/2026 Hotel TRU Pue,193028,1,2026-08-13,2026-09-12,C08350,OPERADORA TURISTICA SEBASTOPOL,"HILTON GARDEN INN PUEBLA ANGELÓPOLIS, MEXICO (PBCGI)",13797.0,0,2207.52,16004.52,0.0,4011-L42,,9,CJA,BOULEVARD ATLIXCAYOTL 2528,RESERVA TERRITORIAL ATLIXCAYOTL,SAN ANDRES,PUE,72830,Cobro Regreso,"SAN ANDRES, PUE.","BOULEVARD ATLIXCAYOTL 2528, RESERVA TERRITORIAL ATLIXCAYOTL, 72830, SAN ANDRES, PUE",,,,
242477,000000000010100,193181,1,2026-08-13,2026-09-12,C08695,PROYECTOS PROCAR,"HAMPTON CIUDAD DEL CARMEN CAMPECHE, MEXICO (CMEMX)",1533.0,0,245.28,1778.28,0.0,4011-L30,,1,CJA,AV ISLA DE TRIS 28 A,FRACCIONAMIENTO RESIDENCIAL SAN MIGUEL,CIUDAD DEL CARMEN,CAM,24157,Cobro Regreso,"CIUDAD DEL CARMEN, CAM.","AV ISLA DE TRIS 28 A, FRACCIONAMIENTO RESIDENCIAL SAN MIGUEL, 24157, CIUDAD DEL CARMEN, CAM",,,,
242478,,191236,1,2026-08-13,2026-08-13,C09804,EXPERIENCIAS TURISTICAS VIVEE,HOTEL AQUA SPA & RESORT,1944.0,0,311.04,2255.04,0.0,4011-L38,,1,CJA,CALLE CARRETERA MARTINEZ TLAPACOYAN S/N,LOMAS DEL MIRADOR,MARTINEZ DE LA TORRE,VER,93607,Cobro Destino,"MARTINEZ DE LA TORRE, VER.","CALLE CARRETERA MARTINEZ TLAPACOYAN S/N, LOMAS DEL MIRADOR, 93607, MARTINEZ DE LA TORRE, VER",,,,
242479,,189080,1,2026-08-13,2026-08-13,C03743,HOTEL GENISA,HOTEL COLONIAL TULANCINGO,1944.0,0,311.04,2255.04,0.0,4011-L38,,1,CJA,ZARAGOZA PONIENTE #100,CENTRO,TULANCINGO,HID,43600,Cobro Destino,"TULANCINGO, HID.","ZARAGOZA PONIENTE #100, CENTRO, 43600, TULANCINGO, HID",,,,
242480,4700244502,193350,1,2026-08-13,2026-09-27,C04427,FIDEICOMISO IRREVOCABLE DB/1616,COURTYARD MARRIOTT GUADALAJARA ANDARES,4430.0,0,708.8,5138.8,0.0,4029-A05,MISCELANEOS,2,CJA,AVENIDA REAL ACUEDUCTO 360 A,PUERTA DE HIERRO,ZAPOPAN,JAL,45116,Transporte LOCAL,"ZAPOPAN, JAL.","AVENIDA REAL ACUEDUCTO 360 A, PUERTA DE HIERRO, 45116, ZAPOPAN, JAL",,,,
242481,35674,193375,1,2026-08-13,2026-08-28,C00383,TINGA,HOLIDAY INN  & SUITES CHIHUAHUA A0208121 (CUUMX),2320.44,0,371.27,2691.71,0.0,69706958,,4,CJA,ESCUDERO 702,SAN FELIPE,CHIHUAHUA,CHI,31203,Cobro Regreso,"CHIHUAHUA, CHI.","ESCUDERO 702, SAN FELIPE, 31203, CHIHUAHUA, CHI",,,,
242482,4503111372,192923,1,2026-08-13,2026-09-12,C08131,INMOBILIARIA HOTELERA EL PRESIDENTE SAN JOSE DEL CABO,HOLIDAY INN & SUITES AGUASCALIENTES (AGUGP),627.66,0,100.43,728.09,0.0,68739026,,1,CJA,CARRETERA PANAMERICANA SUR KM 52 S/N,CARRETERA PANAMERICANA,AGUASCALIENTES,AGS,20345,Cobro Regreso,"AGUASCALIENTES, AGS.","CARRETERA PANAMERICANA SUR KM 52 S/N, CARRETERA PANAMERICANA, 20345, AGUASCALIENTES, AGS",,,,
242483,4700243305,193331,1,2026-08-13,2026-09-27,C04695,FIDEICOMISO IRREVOCABLE DB/1616,HOLIDAY INN EXPRESS & SUITES TOLUCA APTO(TLUZO),2215.0,0,354.4,2569.4,0.0,4029-A05,MISCELANEOS,1,CJA,BOULEVARD MIGUEL ALEMÁN  55,PARQUE INDUSTRIAL LERMA,TOLUCA,MEX,52000,Cobro Regreso,"TOLUCA, MEX.","BOULEVARD MIGUEL ALEMÁN  55, PARQUE INDUSTRIAL LERMA, 52000, TOLUCA, MEX",,,,
