Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243416,PO5427061,194064.0,1,2026-09-03,2026-10-03,C01555,FIDEICOMISO F/1596,FIESTA INN TOLUCA TOLLOCAN (FITOL),2179.0,0,348.64,2527.64,0.0,4029-A05,MISCELANEOS,1,CJA,PASEO TOLLOCAN ORIENTE # 1132,SANTA ANA TLAPALTITLAN,TOLUCA,MEX,50160,Cobro Destino,"TOLUCA, MEX.","PASEO TOLLOCAN ORIENTE # 1132, SANTA ANA TLAPALTITLAN, 50160, TOLUCA, MEX",,,,
243418,310826,194070.0,1,2026-09-03,2026-09-18,C05754,VISUS GRUPO HOTELERO,HOLIDAY INN EXPRESS & SUITES MONTERREY VALLE (MTYRR),2188.8,0,350.21,2539.01,0.0,68732292,,4,CJA,AV. VASCONCELOS 345,SANTA ENGRACIA,"SAN PEDRO GARZA GARCIA, NL",NL,66267,Cobro Regreso,"SAN PEDRO GARZA GARCIA, NL, NL.","AV. VASCONCELOS 345, SANTA ENGRACIA, 66267, SAN PEDRO GARZA GARCIA, NL, NL",,,,
243420,4700247790,194143.0,11,2026-09-03,2026-10-18,C04834,FIDEICOMISO IRREVOCABLE DB/1616,"HAMPTON MONTERREY/GALERIAS-OBISPADO, MEXICO (MTYGA)",5466.32,0,874.61,6340.93,0.0,4011-J08,,8,CJA,AV. GONZALITOS SUR 415,OBISPADO,MONTERREY,NL,64060,Cobro Regreso,"MONTERREY, NL.","AV. GONZALITOS SUR 415, OBISPADO, 64060, MONTERREY, NL",,,,
243421,4384,194144.0,1,2026-09-03,2026-10-03,C08297,OPERADORA DE HOTELES ISTAY SILAO,"HILTON GARDEN INN SILAO AEROPUERTO BAJIO, MEXICO (BJXBA)",22995.0,0,3679.2,26674.2,0.0,4011-L27,,15,CJA,LIBRAMIENTO NORTE 3350,LA JOYA,SILAO,GTO,36169,Cobro Regreso,"SILAO, GTO.","LIBRAMIENTO NORTE 3350, LA JOYA, 36169, SILAO, GTO",,,,
243422,1DS1M00028323,194146.0,1,2026-09-03,2026-10-03,C00023,HOTEL EXPO,HOTEL WESTIN GUADALAJARA A0096864,754.99,0,120.8,875.79,0.0,4029-A90,,1,CJA,AVENIDA DE LAS ROSAS 2911,FRACC. RINCONADA DEL BOSQUE,GUADALAJARA,JAL,44530,Transporte LOCAL,"GUADALAJARA, JAL.","AVENIDA DE LAS ROSAS 2911, FRACC. RINCONADA DEL BOSQUE, 44530, GUADALAJARA, JAL",,,,
243423,PEDIDO DANIEL #2,194148.0,1,2026-09-03,2026-09-18,C09353,UTTSA INN,WYNDHAM CD GUZMAN,2884.5,0,461.52,3346.02,0.0,5369-J03,,3,CJA,AV. JOSE MARIA GONZALEZ #552,ZAPOTLATENA Y FRACC CONDE PERIFERIA,CD GUZMAN,JAL,49000,Cobro Destino,"CD GUZMAN, JAL.","AV. JOSE MARIA GONZALEZ #552, ZAPOTLATENA Y FRACC CONDE PERIFERIA, 49000, CD GUZMAN, JAL",,,,
243424,,194151.0,1,2026-09-03,2026-09-03,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,763.5,0,122.16,885.66,0.0,4043-J08,,1,CJA,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,Tres Guerras Ocurre Oficina,"GUADALAJARA, JAL.","PRIVADA DEL GALLO 1525, LA AURORA, 44460, GUADALAJARA, JAL",,,,
243425,38757,194153.0,1,2026-09-03,2026-09-18,C03428,OPERADORA ALRO,HOLIDAY INN BUENAVISTA (MEXBU),3139.2,0,502.27,3641.47,0.0,68732295,,6,CJA,Mariano Azuela No. 12,Santa Maria La Ribera,CUAUHTEMOC,CMX,6400,Cobro Regreso,"CUAUHTEMOC, CMX.","Mariano Azuela No. 12, Santa Maria La Ribera, 06400, CUAUHTEMOC, CMX",,,,
243426,,194154.0,1,2026-09-03,2026-10-03,C07506,OPERADORA DIQUI,COMFORT INN HERMOSILLO AEROPUERTO (143197),12136.8,0,1941.89,14078.69,0.0,4028-L40,,10,CJA,BLVD JESUS GARCIA MORALES 569 A,EL LLANITO,HERMOSILLO,SON,83174,Cobro Regreso,"HERMOSILLO, SON.","BLVD JESUS GARCIA MORALES 569 A, EL LLANITO, 83174, HERMOSILLO, SON",,,,
243427,MEXSA0030948,194155.0,1,2026-09-03,2026-10-03,C03926,OPERADORA DE HOTELES SAMARA,"HILTON MEXICO CITY SANTA FE, MEXICO (MEXSA)",1260.0,0,201.6,1461.6,0.0,4029-A94,,1,CJA,ANTONIO DOVALI JAIME 70,SANTA FE,ALVARO OBREGON,CMX,1219,Cobro Regreso,"ALVARO OBREGON, CMX.","ANTONIO DOVALI JAIME 70, SANTA FE, 01219, ALVARO OBREGON, CMX",,,,
243428,XZ-12270,194157.0,1,2026-09-03,2026-09-18,C07196,SERVICIOS Y OPERACION EN HOTELERIA,CITY JUNIOR CIUDAD DEL CARMEN AEROPUERTO (CJCMI),1932.84,0,309.25,2242.09,0.0,4051-J03,,3,CJA,AV. ISLA DE TRIS ENTRE SANTA MARIA Y ONGAY S/N,FRACC. ISLA DEL CARMEN 2000,CIUDAD DEL CARMEN,CAM,24190,Cobro Regreso,"CIUDAD DEL CARMEN, CAM.","AV. ISLA DE TRIS ENTRE SANTA MARIA Y ONGAY S/N, FRACC. ISLA DEL CARMEN 2000, 24190, CIUDAD DEL CARMEN, CAM",,,,
243430,FAVOR DE MANDAR POR PAQUETERIA ECONOMICA Y REVISAR FORMA DE EMBARQUE ECONOMICA,194160.0,1,2026-09-03,2026-09-18,C08925,ATENCION INMEDIATA HOSPITALARIA,EXCELLENCE EXPRESS & SUITES,2735.97,0,437.75,3173.73,0.0,4016-J07,,3,CJA,AV. PASEO CENTRAL #23,VALLE DE ORO,SAN JUAN DEL RIO,QUE,76803,Transportes Castores C.Destino,"SAN JUAN DEL RIO, QUE.","AV. PASEO CENTRAL #23, VALLE DE ORO, 76803, SAN JUAN DEL RIO, QUE",,,,
243431,4700255157,194162.0,1,2026-09-03,2026-10-18,C00030,INMO F,ALOFT GUADALAJARA SUR (GDLPU 5528),2509.5,0,401.52,2911.02,0.0,4016-J08,,3,CJA,AV. PUNTO SUR 235,LOS GAVILANES,TLAJOMULCO DE ZUÑIGA,JAL,45645,Transporte LOCAL,"TLAJOMULCO DE ZUÑIGA, JAL.","AV. PUNTO SUR 235, LOS GAVILANES, 45645, TLAJOMULCO DE ZUÑIGA, JAL",,,,
243432,hampton aeropuerto,194163.0,1,2026-09-03,2026-10-03,C08538,OPERADORA DE NEGOCIOS E INMOBILIARIA AURORA,"HAMPTON AGUASCALIENTES AIRPORT, MEXICO (AGUHX)",4599.0,0,735.84,5334.84,0.0,4011-L28,,3,CJA,CARRETERA PANAMERICANA KM 11.2,EJIDO DE PEÑUELAS,AGUASCALIENTES,AGS,20396,Cobro Regreso,"AGUASCALIENTES, AGS.","CARRETERA PANAMERICANA KM 11.2, EJIDO DE PEÑUELAS, 20396, AGUASCALIENTES, AGS",,,,
243433,CL-13793,194164.0,1,2026-09-03,2026-09-18,C07317,IMPULSORA PLAZA VILLA HERMOSA,CITY EXPRESS LA PAZ (CELAP),732.58,0,117.21,849.79,0.0,JHRB-0093,,1,PZA,CARRETERA LA PAZ - PICHILINGUE KM 2.5 S/N,LOMAS DE PALMIRA,LA PAZ,BCS,23010,Cobro Regreso,"LA PAZ, BCS.","CARRETERA LA PAZ - PICHILINGUE KM 2.5 S/N, LOMAS DE PALMIRA, 23010, LA PAZ, BCS",,,,
243434,PEDIDO #3 DANIEL,194166.0,1,2026-09-03,2026-09-18,C09353,UTTSA INN,WYNDHAM CD GUZMAN,1647.0,0,263.52,1910.52,0.0,5369-L22,,3,CJA,AV. JOSE MARIA GONZALEZ #552,ZAPOTLATENA Y FRACC CONDE PERIFERIA,CD GUZMAN,JAL,49000,Cobro Destino,"CD GUZMAN, JAL.","AV. JOSE MARIA GONZALEZ #552, ZAPOTLATENA Y FRACC CONDE PERIFERIA, 49000, CD GUZMAN, JAL",,,,
243435,,194133.0,1,2026-09-03,2026-09-03,C09473,CASA BOUTIQUE FLOR DE CAFE,CASA BOUTIQUE FLOR DE CAFE,754.99,0,120.8,875.79,0.0,4029-A90,,1,CJA,BAHIA DE CHACHALACAS 36,VERONICA ANZURES,MIGUEL HIDALGO,CMX,11300,Cobro Destino,"MIGUEL HIDALGO, CMX.","BAHIA DE CHACHALACAS 36, VERONICA ANZURES, 11300, MIGUEL HIDALGO, CMX",,,,
243436,YM-09545,194167.0,1,2026-09-03,2026-09-18,C08664,IMPULSORA PLAZA TIJUANA,CITY EXPRESS PLUS GUADALAJARA PROVIDENCIA (CPGDL),1702.48,0,272.4,1974.88,0.0,4052-L20,,2,CJA,AV AMERICAS 1520,COUNTRY CLUB,GUADALAJARA,JAL,44610,Cobro Regreso,"GUADALAJARA, JAL.","AV AMERICAS 1520, COUNTRY CLUB, 44610, GUADALAJARA, JAL",,,,
243437,XH-13802,194168.0,1,2026-09-03,2026-09-18,C07166,IMPULSORA PLAZA JUAREZ,CITY EXPRESS TOLUCA (CETLC),6442.8,0,1030.85,7473.65,0.0,4051-J03,,10,CJA,BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B,PARQUE INDUSTRIAL LERMA,MÉXICO,DF2,52000,Cobro Regreso,"MÉXICO, DF2.","BLVD. AEROPUERTO MIGUEL ALEMÁN 55 B, PARQUE INDUSTRIAL LERMA, 52000, MÉXICO, DF2",,,,
243438,OP-08537,194169.0,1,2026-09-03,2026-09-18,C07233,GENERADORA Y DESARROLLADORA DE PROYECTOS Y SERVICIOS,CITY JUNIOR PUEBLA FINSA (CJPAU),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,GUERRERO #117,LA TRINIDAD SANCTORUM,CUAUTLANCINGO,PUE,72730,Cobro Regreso,"CUAUTLANCINGO, PUE.","GUERRERO #117, LA TRINIDAD SANCTORUM, 72730, CUAUTLANCINGO, PUE",,,,
243439,BD-11274,194170.0,1,2026-09-03,2026-09-18,C07206,IMPULSORA SUITES RIO,CITY SUITES TIJUANA RIO (CSTIR),1005.73,0,160.92,1166.65,0.0,4051-L11,,1,CJA,BLVD. SANCHES TABOADA #9589,MARRON,TIJUANA,BC,22015,Cobro Regreso,"TIJUANA, BC.","BLVD. SANCHES TABOADA #9589, MARRON, 22015, TIJUANA, BC",,,,
243440,,194099.0,1,2026-09-04,2026-09-24,C01825,MESON ECO,HOTEL MESON ECO,6947.5,0,1111.6,8059.1,0.0,4043-J07,,7,CJA,VIRREY DE MENDOZA 69 OTE.,JARDINADAS,ZAMORA,MCH,59680,Cobro Destino,"ZAMORA, MCH.","VIRREY DE MENDOZA 69 OTE., JARDINADAS, 59680, ZAMORA, MCH",,,,
243441,LOMA LINDA,193080.0,1,2026-09-04,2026-09-04,C08120,ABRIL DE OCCIDENTE,MOTEL LOMA LINDA,9148.5,0,1463.76,10612.26,0.0,4032-L01,BRISS MOUTHWASH 1.0,9,CJA,AV  COLON 4292,EL SAUZ,SAN PEDRO TLAQUEPAQUE,JAL,45608,Transporte LOCAL,"SAN PEDRO TLAQUEPAQUE, JAL.","AV  COLON 4292, EL SAUZ, 45608, SAN PEDRO TLAQUEPAQUE, JAL",,,,
243442,SEPTIEMBRE,193780.0,1,2026-09-04,2026-09-19,C07200,IMPULSORA BHAMDOUN,CITY EXPRESS TEHUACAN (CETCN),3017.19,0,482.75,3499.94,0.0,4051-L10,,3,CJA,CALZADA ADOLFO  LOPEZ MATEOS 3616 H,SAN LORENZO TEOTIPILCO,TEHUACAN,PUE,75855,Cobro Regreso,"TEHUACAN, PUE.","CALZADA ADOLFO  LOPEZ MATEOS 3616 H, SAN LORENZO TEOTIPILCO, 75855, TEHUACAN, PUE",,,,
243443,BF-15154,194171.0,1,2026-09-04,2026-09-19,C07174,IMPULSORA PLAZA JUAREZ,CITY EXPRESS VILLAHERMOSA (CEVSA),423.8,0,67.81,491.61,0.0,JHRB-0038,,2,PZA,ADOLFO RUIZ CORTINEZ 1803-A,ATASTA DE SIERRA,VILLAHERMOSA,TAB,86100,Cobro Regreso,"VILLAHERMOSA, TAB.","ADOLFO RUIZ CORTINEZ 1803-A, ATASTA DE SIERRA, 86100, VILLAHERMOSA, TAB",,,,
243444,20260812-141657486,193632.0,1,2026-09-04,2026-09-19,C07997,AQUA OPERADORA HOTELERA,HOLIDAY INN EXPRESS GUADALAJARA PONIENTE (GDLQP) A0224769,2060.0,0,329.6,2389.6,0.0,JHEL-0033,,4,PZA,CARRETERA GUADALAJARA-NOGALES No. 440 int  3,SAN JUAN DE OCOTAN,ZAPOPAN,JAL,45019,Transporte LOCAL,"ZAPOPAN, JAL.","CARRETERA GUADALAJARA-NOGALES No. 440 int  3, SAN JUAN DE OCOTAN, 45019, ZAPOPAN, JAL",,,,
243445,BRUNO,193857.0,1,2026-09-04,2026-10-04,C07617,OPERADORA DE SERVICIOS HOTELEROS CANDEDO,HOLIDAY INN & SUITES GDL CENTRO HISTORICO (GDLCT),1545.0,0,247.2,1792.2,0.0,JHEL-0033,,3,PZA,AV. JUAREZ 211-103,CENTRO,GUADALAJARA,JAL,44100,Transporte LOCAL,"GUADALAJARA, JAL.","AV. JUAREZ 211-103, CENTRO, 44100, GUADALAJARA, JAL",,,,
243446,Victor Moran,194026.0,1,2026-09-04,2026-10-04,CF0044,TORRE CHAPALITA,"HAMPTON GUADALAJARA/EXPO, MEXICO (GDLEX)",1920.0,0,307.2,2227.2,0.0,JHSH-0293,,4,PZA,AVENIDA DE LAS ROSAS 3030,CAMPO POLO CHAPALITA,ZAPOPAN,JAL,44500,Transporte LOCAL,"ZAPOPAN, JAL.","AVENIDA DE LAS ROSAS 3030, CAMPO POLO CHAPALITA, 44500, ZAPOPAN, JAL",,,,
243449,,194178.0,1,2026-09-04,2026-09-04,C09885,HOTEL CAMINO MAGICO,HOTEL NUKARI QUINTA BOUTIQUE,798.9,0,127.82,926.72,0.0,4052-L41,,1,CJA,CALLE IGNACIO ALLENDE 22,CENTRO,JALA,NAY,63890,Cobro Destino,"JALA, NAY.","CALLE IGNACIO ALLENDE 22, CENTRO, 63890, JALA, NAY",,,,
243450,PO5432247,194179.0,1,2026-09-04,2026-10-04,C06347,GRUPO POSADAS,FIESTA INN EXPRESS EXPLANADA PUEBLA (FXPUE),10895.0,0,1743.2,12638.2,0.0,4029-A05,MISCELANEOS,5,CJA,CALLE ALEJANDRA No. 512 (INTERIOR CENTRO COMERCIAL EXPLANADA PUEBLA),SANTIAGO MOMOXPAN,CHOLULA,PUE,72775,Cobro Regreso,"CHOLULA, PUE.","CALLE ALEJANDRA No. 512 (INTERIOR CENTRO COMERCIAL EXPLANADA PUEBLA), SANTIAGO MOMOXPAN, 72775, CHOLULA, PUE",,,,
243451,PO5409782,194181.0,1,2026-09-04,2026-10-04,C06736,CONTROLADORA HOTELERA POH,FIESTA INN PLAZA CENTRAL  (FIPLC2),4358.0,0,697.28,5055.28,0.0,4029-A05,MISCELANEOS,2,CJA,AV CANAL DE RIO CHURUBUSCO 1635 S N,CENTRAL DE ABASTO DELEGACION IZTAPALAPA,CIUDAD DE MEXICO,CMX,9040,Cobro Destino,"CIUDAD DE MEXICO, CMX.","AV CANAL DE RIO CHURUBUSCO 1635 S N, CENTRAL DE ABASTO DELEGACION IZTAPALAPA, 09040, CIUDAD DE MEXICO, CMX",,,,
243452,,220760.0,1,2026-09-04,2026-09-04,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,911.99,0,145.92,1057.91,0.0,4016-J07,,1,CJA,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,Cliente Pasa por Mercancia,"GUADALAJARA, JAL.","PRIVADA DEL GALLO 1525, LA AURORA, 44460, GUADALAJARA, JAL",,,,
243453,eco hotel,194182.0,1,2026-09-04,2026-09-12,C05438,ECO HOTEL EJECUTIVO,ECO HOTEL EJECUTIVO,2599.2,0,415.87,3015.07,0.0,4016-J07,,3,CJA,AV. LAZARO CARDENAS 2773,JARDINES DEL BOSQUE,GUADALAJARA,JAL,44520,Transporte LOCAL,"GUADALAJARA, JAL.","AV. LAZARO CARDENAS 2773, JARDINES DEL BOSQUE, 44520, GUADALAJARA, JAL",,,,
243454,HOTEL HAMPTON ZACATECAS,194183.0,1,2026-09-04,2026-10-04,C08330,IMPULSORA PLAZA DE ZACATECAS,"HAMPTON ZACATECAS, MEXICO (ZCLHX)",8531.25,0,1365.0,9896.25,0.0,JHJY-0034,,125,PZA,BOULEVARD HEROES DE CHAPULTEPEC  1702 INT B,CENTRO,ZACATECAS,ZAC,98000,Cobro Regreso,"ZACATECAS, ZAC.","BOULEVARD HEROES DE CHAPULTEPEC  1702 INT B, CENTRO, 98000, ZACATECAS, ZAC",,,,
243455,4500111351,194184.0,1,2026-09-04,2026-10-04,C02081,OPERADORA EMPORIO ZACATECAS,EMPORIO ZACATECAS,7530.0,0,1204.8,8734.8,0.0,4043-J07,,10,CJA,AVENIDA HIDALGO NO.703,CENTRO,ZACATECAS,ZAC,98000,Tres Guerras C.Destino,"ZACATECAS, ZAC.","AVENIDA HIDALGO NO.703, CENTRO, 98000, ZACATECAS, ZAC",,,,
243456,BRENDA HOTEL SOLE,194190.0,1,2026-09-04,2026-09-04,C09794,SERVICIOS DE HOSPEDAJE TINAJERO,HOTEL EXPO PLAZA BUSINESS AND FAMILY,2735.97,0,437.75,3173.73,0.0,4016-J07,,3,CJA,ADOLFO LOPEZ MATEOS SUR 2400,CUIDAD DEL SOL,ZAPOPAN,JAL,45050,Cliente Pasa por Mercancia,"ZAPOPAN, JAL.","ADOLFO LOPEZ MATEOS SUR 2400, CUIDAD DEL SOL, 45050, ZAPOPAN, JAL",,,,
243457,,220755.0,1,2026-09-04,2026-09-04,C03891,CELINA MARGARITA PEÑA QUIROZ,CABAÑAS LA PEÑA DE TAPALPA,1823.98,0,291.84,2115.82,0.0,4016-J07,,2,CJA,MONTE FALCO N° 1512 CASA4,MIRADOR DEL SOL,ZAPOPAN,JAL,45054,Cliente Pasa por Mercancia,"ZAPOPAN, JAL.","MONTE FALCO N° 1512 CASA4, MIRADOR DEL SOL, 45054, ZAPOPAN, JAL",,,,
243458,SEPTIEMBRE,194180.0,1,2026-09-04,2026-09-19,C07252,CADAG,CITY EXPRESS CIUDAD DE MEXICO ALAMEDA (CEALM),7040.11,0,1126.42,8166.53,0.0,4051-L10,,7,CJA,REVILLAGIGEDO #23,CENTRO AREA 5,CUAUHTEMOC,CMX,6050,Cobro Regreso,"CUAUHTEMOC, CMX.","REVILLAGIGEDO #23, CENTRO AREA 5, 06050, CUAUHTEMOC, CMX",,,,
243460,MZT0010,194158.0,1,2026-09-04,2026-10-04,C09328,COMERCIALIZADORA SANITARIA,COMSAN,1150.2,25,184.03,1334.23,0.0,4029-L62,,5,CJA,"CARRETERA FEDERAL LIBRE MEXICO-NOGALES KM 1194 , BODEGA 10, BM.",URIAS,MAZATLAN,SIN,82099,Cobro Regreso,"MAZATLAN, SIN.","CARRETERA FEDERAL LIBRE MEXICO-NOGALES KM 1194 , BODEGA 10, BM., URIAS, 82099, MAZATLAN, SIN",,,,
243461,,194187.0,1,2026-09-04,2026-09-04,C09288,OPERADORA CAMPECHE 428,CUADRA 134 REISDENCIAL,763.5,0,122.16,885.66,0.0,4043-J08,,1,CJA,CAMPECHE #428,HIPODROMO DE LA CONDESA,CUAHUTEMOC,CMX,6170,Cobro Destino,"CUAHUTEMOC, CMX.","CAMPECHE #428, HIPODROMO DE LA CONDESA, 06170, CUAHUTEMOC, CMX",,,,
243462,PRIVADA DE HORACIO 18,194188.0,1,2026-09-04,2026-09-04,C08162,HOTEL & FOOD BUSINESS GROUP,HOTEL PRIVADA DE HORACIO 18,1823.98,0,291.83,2115.82,0.0,4016-J07,,2,CJA,PRIVADA DE HORACIO 18,POLANCO,DELEGACION MIGUEL HIDALGO,CMX,11560,Cobro Destino,"DELEGACION MIGUEL HIDALGO, CMX.","PRIVADA DE HORACIO 18, POLANCO, 11560, DELEGACION MIGUEL HIDALGO, CMX",,,,
243463,BRENDA HOTEL EXPO PLAZA,194189.0,1,2026-09-04,2026-09-04,C09794,SERVICIOS DE HOSPEDAJE TINAJERO,HOTEL EXPO PLAZA BUSINESS AND FAMILY,3647.96,0,583.68,4231.63,0.0,4016-J07,,4,CJA,ADOLFO LOPEZ MATEOS SUR 2400,CUIDAD DEL SOL,ZAPOPAN,JAL,45050,Transporte LOCAL,"ZAPOPAN, JAL.","ADOLFO LOPEZ MATEOS SUR 2400, CUIDAD DEL SOL, 45050, ZAPOPAN, JAL",,,,
243464,31,193915.0,1,2026-09-04,2026-10-04,C01774,GEORGINA GUADALUPE VILLASEÑOR DEL CASTILLO,HOTEL STORE PUERTO VALLARTA,3507.42,16,561.19,4068.61,0.0,4016-L33,,7,CJA,AV TEPIC NORTE 473,MEZCALES,BAHIA DE BANDERAS,NAY,63732,Sanchez Barcelata C.Regreso,"BAHIA DE BANDERAS, NAY.","AV TEPIC NORTE 473, MEZCALES, 63732, BAHIA DE BANDERAS, NAY",,,,
243465,22140,194128.0,1,2026-09-04,2026-10-04,C01971,OPERADORA EL GRAN HOTEL,COURTYARD MARRIOTT TOLLOCAN,2361.99,0,377.92,2739.91,0.0,C06601-L08,,3,CJA,BAHIA DE TODOS LOS SANTOS 107,SANTA ANA TLALPALTITLAN,TOLUCA,MEX,50160,Cobro Regreso,"TOLUCA, MEX.","BAHIA DE TODOS LOS SANTOS 107, SANTA ANA TLALPALTITLAN, 50160, TOLUCA, MEX",,,,
243466,248F700000360,194130.0,1,2026-09-04,2026-10-04,C06605,FIDEICOMISO F/1596,FAIRFIELD MARRIOT NOGALES A0097801,1574.66,0,251.95,1826.61,0.0,C06601-L09,,2,CJA,BLVD EL GRECO # 45,EL GRECO,NOGALES,SON,84066,Cobro Regreso,"NOGALES, SON.","BLVD EL GRECO # 45, EL GRECO, 84066, NOGALES, SON",,,,
