Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
242937,107872,193757.0,1,2026-08-25,2026-09-24,C01509,OPERADORA PLAZA SAN AGUSTIN,"CURIO - A COLLECTION BY HILTON MS MILENIUM MONTERREY, MEXICO (MTYMM)",22032.0,0,3525.12,25557.12,0.0,4052-L35,,20.0,CJA,VASCONCELOS OTE 300,RESID S AGUSTIN,SAN PEDRO GARZA GARCIA,NL,66260,Cobro Regreso,"SAN PEDRO GARZA GARCIA, NL.","VASCONCELOS OTE 300, RESID S AGUSTIN, 66260, SAN PEDRO GARZA GARCIA, NL",,"VASCONCELOS OTE 300   RESID S AGUSTIN_x000D__x000D_SAN PEDRO GARZA GARCIA,66260, NL_x000D_MX",81 8368 6000,OPS900702229
242939,4700254080,193712.0,1,2026-08-25,2026-10-09,C08807,INMOBILIARIA HNF,HOTEL GUADALAJARA COUNTRY CLUB (GDLCA),1673.0,0,267.68,1940.68,0.0,4016-J08,,2.0,CJA,AV AMERICAS 1526,COUNTRY CLUB,GUADALAJARA,JAL,44610,Transporte LOCAL,"GUADALAJARA, JAL.","AV AMERICAS 1526, COUNTRY CLUB, 44610, GUADALAJARA, JAL",,"PICO DE ORIZABA 153   FOVISSSTE INDEPENDENCIA_x000D__x000D_GUADALAJARA,44240, JAL_x000D_MX",33 1598 8800,IHN120620UZ3
242940,Motel Barcelona,193732.0,1,2026-08-25,2026-08-25,C08778,CLARISSA MORTEO PEREZ,MOTEL BARCELONA,4671.6,0,747.46,5419.06,0.0,4016-L04,,4.0,CJA,CALLE CAOBA 383,LOS SAUCES,TEPIC,NAY,63197,Cobro Destino,"TEPIC, NAY.","CALLE CAOBA 383, LOS SAUCES, 63197, TEPIC, NAY",,"CALLE CAOBA 383   LOS SAUCES_x000D__x000D_TEPIC,63197, NAY_x000D_MX",3115910096,MOPC7709284IA
242941,Motel Amsterdam,193733.0,1,2026-08-25,2026-08-25,C08778,CLARISSA MORTEO PEREZ,MOTEL BARCELONA,2335.8,0,373.73,2709.53,0.0,4016-L04,,2.0,CJA,CALLE CAOBA 383,LOS SAUCES,TEPIC,NAY,63197,Cobro Destino,"TEPIC, NAY.","CALLE CAOBA 383, LOS SAUCES, 63197, TEPIC, NAY",,"CALLE CAOBA 383   LOS SAUCES_x000D__x000D_TEPIC,63197, NAY_x000D_MX",3115910096,MOPC7709284IA
242942,,193742.0,1,2026-08-25,2026-08-25,C08149,JASIEL ALVAREZ FLORES,HOTEL LA CASONA,4671.6,0,747.46,5419.06,0.0,4016-L04,,4.0,CJA,JUAREZ 110 NTE,CENTRO,MATEHUALA,SLP,78700,Cobro Destino,"MATEHUALA, SLP.","JUAREZ 110 NTE, CENTRO, 78700, MATEHUALA, SLP",,"CELSO N RAMOS 105   CENTRO_x000D__x000D_MATEHUALA,78700, SLP_x000D_MX",488 889 6793,AAFJ020418BT6
242943,34994,193754.0,1,2026-08-25,2026-09-24,C03129,PEÑON,COURTYARD MARRIOTT MEXICO AEROPUERTO A0091048,4778.94,0,764.63,5543.57,0.0,C06601-L11,,6.0,CJA,SINALOA 31 SIN NUMERO,PEÑON DE LOS BAÑOS,MEXICO DELEGACION VENUSTIANO CARRANZA,DF,15520,Cobro Regreso,"MEXICO DELEGACION VENUSTIANO CARRANZA, DF.","SINALOA 31 SIN NUMERO, PEÑON DE LOS BAÑOS, 15520, MEXICO DELEGACION VENUSTIANO CARRANZA, DF",,"SINALOA 31 SIN NUMERO   PEÑON DE LOS BAÑOS_x000D__x000D_MEXICO DELEGACION VENUSTIANO CARRANZA,15520, DF_x000D_MX",55 4631 4000,PE&620117SL5
242944,hoteles modernos,193759.0,1,2026-08-25,2026-08-25,C01005,HOTELES MODERNOS,RAMADA PLAZA LEON,1923.0,0,307.68,2230.68,0.0,5369-J03,,2.0,CJA,PORTAL BRAVO 14,CENTRO,LEON,GTO,37000,Cobro Regreso,"LEON, GTO.","PORTAL BRAVO 14, CENTRO, 37000, LEON, GTO",,"PORTAL BRAVO 14   COL. CENTRO_x000D__x000D_LEON,37000, GTO_x000D_MX",477 788 3929,HMO840423LZ1
242946,9920260824173850281711,193765.0,1,2026-08-25,2026-08-25,C00219,HOTEL LAS FUENTES DE VICTORIA,GRAN HOTEL LAS FUENTES,2982.5,0,477.2,3459.7,0.0,4016-L30,,5.0,CJA,CARRET.NACIONAL KM. 227,LAS BRISAS,CD. VICTORIA,TAM,87180,Cobro Destino,"CD. VICTORIA, TAM.","CARRET.NACIONAL KM. 227, LAS BRISAS, 87180, CD. VICTORIA, TAM",,"CARRET. NACIONAL KM. 227   LAS BRISAS_x000D__x000D_CD. VICTORIA,87180, TAM_x000D_MX",(834)312-53-59,HFV710430FH7
242947,3100026310,193767.0,1,2026-08-25,2026-09-24,C03934,PLAYA CABOS BAJA,HYATT ZIVA LOS CABOS,55230.35,0,8836.86,64067.29,3267.72,JHRB-0107,,9.0,PZA,PASEO MALECON SN LOTE 5,ZONA HOTELERA,SAN JOSE DEL CABO,BCS,23405,Cobro Regreso,"SAN JOSE DEL CABO, BCS.","PASEO MALECON SN LOTE 5, ZONA HOTELERA, 23405, SAN JOSE DEL CABO, BCS",,"PASEO MALECON SN LOTE 5   ZONA HOTELERA_x000D__x000D_SAN JOSE DEL CABO,23405, BCS_x000D_MX",52 (624) 163-77-30,PCB070827HZ9
242948,020 00012046,193769.0,1,2026-08-25,2026-09-14,C03557,MAGUSA TURISTICA,"TAPESTRY COLLECTION BY HILTON MM GRAND HOTEL PUEBLA, MEXICO (PBCMM)",514.08,0,82.25,596.33,0.0,4029-A90,,1.0,CJA,BLVD ATLIXCO #4303,LAS ANIMAS STA. ANITA,PUEBLA,PUE,72180,Cobro Regreso,"PUEBLA, PUE.","BLVD ATLIXCO #4303, LAS ANIMAS STA. ANITA, 72180, PUEBLA, PUE",,"JUSTO SIERRA 2535   LADRON DE GUEVARA_x000D__x000D_GUADALAJARA,44600, JAL_x000D_MX",222 211 8440,MTU110817LI2
242949,PEDIDO 25 AGOSTO,193770.0,1,2026-08-25,2026-09-24,C04160,COMPA&IA HOTELERA DE LA LAGUNA,"HAMPTON TORREÓN-AIRPORT GALERÍAS, MEXICO (TRCHA)",6132.0,0,981.12,7113.12,0.0,4011-L27,,4.0,CJA,PERIFERICO RAUL LOPEZ SANCHEZ 10995,LOS VIÑEDOS,TORREON,COA,27019,Cobro Regreso,"TORREON, COA.","PERIFERICO RAUL LOPEZ SANCHEZ 10995, LOS VIÑEDOS, 27019, TORREON, COA",,"BLVD CARLOS LOPEZ SOSA 122   LOS VIÑEDOS_x000D__x000D_TORREON,27019, COA_x000D_MX",8717051550,HLA970121F11
242950,AGOSTO,193763.0,1,2026-08-25,2026-09-09,C07272,IMPULSORA HOTELERA RIO CULIACAN,HOTEL RIO EXPRESS,2012.7,0,322.03,2334.73,0.0,4051-J04,,3.0,CJA,BLVD. PEDRO INFANTE CRUZ #2885,DESARROLLO URBANO 3 RIOS,CULIACAN,SIN,80020,Cobro Regreso,"CULIACAN, SIN.","BLVD. PEDRO INFANTE CRUZ #2885, DESARROLLO URBANO 3 RIOS, 80020, CULIACAN, SIN",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 667 758 3910,IHR100324GJ6
242951,,191589.0,1,2026-08-25,2026-09-24,C02322,CORPORATIVO DE SERVICIOS TURISTICOS XOCHITEPEC,FIESTA AMERICANA CUERNAVACA  (FAHP),15209.59,0,2433.54,17643.11,899.88,JHRB-0351,,2.0,PZA,REFORMA  # 2 FRACC. REAL DEL PUENTE,FRACC. REAL DEL PUENTE,XOCHITEPEC,MOR,62790,Guadalajara Mérida C.Regreso,"XOCHITEPEC, MOR.","REFORMA  # 2 FRACC. REAL DEL PUENTE, FRACC. REAL DEL PUENTE, 62790, XOCHITEPEC, MOR",,"REFORMA 2   REAL DEL PUENTE_x000D__x000D_XOCHITEPEC,62790, MOR_x000D_MX",(777)3620770,CST110810GX0
242952,TURISTICA LATINA,193772.0,1,2026-08-25,2026-08-25,C03950,TURISTICA LATINA,HOTEL ALAMEDA CENTRO HISTORICO,9162.0,0,1465.92,10627.92,0.0,4043-J08,,12.0,CJA,AV FRANCISCO I MADERO PONIENTE #313,CENTRO,MORELIA,MCH,58000,Cobro Destino,"MORELIA, MCH.","AV FRANCISCO I MADERO PONIENTE #313, CENTRO, 58000, MORELIA, MCH",,"AV FRANCISCO I MADERO PONIENTE 313   CENTRO_x000D__x000D_MORELIA,58000, MCH_x000D_MX",443 312 2023,TLA7909243D8
242955,1808202622323110301561549,193610.0,1,2026-08-26,2026-08-26,C08746,CONCEPCION GONZALEZ SANCHEZ,MESON DE ALFONSO,3054.0,0,488.64,3542.64,0.0,4043-J08,,4.0,CJA,BOULEVARD EMILIO SANCHEZ PIEDRAS  104,CENTRO,PIZACO,TLA,90300,Cobro Destino,"PIZACO, TLA.","BOULEVARD EMILIO SANCHEZ PIEDRAS  104, CENTRO, 90300, PIZACO, TLA",,"BOULEVARD EMILIO SANCHEZ PIEDRAS  104_x000D__x000D_PIZACO,90300, TLA_x000D_MX",241 417 1954,GOSC390104379
242956,,191195.0,1,2026-08-26,2026-08-26,C09806,CONSTRUCTORA NOMIR,WYNDHAM DURANGO,1571.84,0,251.49,1823.33,0.0,68758340,,2.0,CJA,5 DE FEBRERO 407,ZONA CENTRO,DURANGO,DUR,34000,Cobro Regreso,"DURANGO, DUR.","5 DE FEBRERO 407, ZONA CENTRO, 34000, DURANGO, DUR",,"CALLE PRIMO DE VERDAD 103   LOMAS DEL GUADIANA_x000D__x000D_VICTORIA DE DURANGO,34110, DUR_x000D_MX",618 803 0801,CNO1905305I4
242957,1206422,193773.0,1,2026-08-26,2026-09-10,C08781,OPERADORA DE HOTELES COSTA BAJA,INDIGO LA PAZ (LAPGO),12000.0,0,1920.0,13920.0,0.0,4029-A92,,5.0,CJA,CARRETERA A PICHILINGUE KM 7.5 S/N LOCAL 47,LOMAS DE PALMIRA,LA PAZ,BCS,23010,Tres Guerras C.Regreso,"LA PAZ, BCS.","CARRETERA A PICHILINGUE KM 7.5 S/N LOCAL 47, LOMAS DE PALMIRA, 23010, LA PAZ, BCS",,"CARRETERA A PICHILINGUE KM 7.5 S/N LOCAL 47   LOMAS DE PALMIRA_x000D__x000D_LA PAZ,23010, BCS_x000D_MX",612 175 0128,OHC030409R41
242959,,193777.0,1,2026-08-26,2026-08-26,CP0015,ROSALINA HERNANDEZ ORTEGA,HOTEL MARIA JOSE,911.99,0,145.92,1057.91,0.0,4016-J07,,1.0,CJA,AV.GUADALUPE #6490 INT. UXMAL 8  A UN COSTADO DE MARISCOS EL CARNAL,COPERNICO,ZAPOPAN,JAL,45035,Transporte LOCAL,"ZAPOPAN, JAL.","AV.GUADALUPE #6490 INT. UXMAL 8  A UN COSTADO DE MARISCOS EL CARNAL, COPERNICO, 45035, ZAPOPAN, JAL",,"CALLE 23 DE JUNIO 14   N/A_x000D__x000D_TALPA DE ALLENDE,48200, JAL_x000D_MX",388 385 1563,HEOR740511N91
242961,AMENIDADES HOTEL POSADA VIRREYES 26082026,193778.0,1,2026-08-26,2026-08-26,C06709,HOTEL POSADA VIRREYES,HOTEL POSADA VIRREYES,2390.5,0,382.48,2772.98,0.0,4029-A96,,1.0,CJA,AV.LAZARO CARDENAS #340 INT A,ALAMO ORIENTE,TLAQUEPAQUE,JAL,45560,Transporte LOCAL,"TLAQUEPAQUE, JAL.","AV.LAZARO CARDENAS #340 INT A, ALAMO ORIENTE, 45560, TLAQUEPAQUE, JAL",,"AV.LAZARO CARDENAS #340 INT A   ALAMO ORIENTE_x000D__x000D_TLAQUEPAQUE,45560, JAL_x000D_MX",333 659 2340,HPV1710237V4
242963,,193781.0,1,2026-08-26,2026-08-26,C00108,ALFONSO MARTINEZ QUINTANA,HOTEL QUINTA MAR,18239.8,0,2918.37,21158.17,0.0,4016-J07,,20.0,CJA,Av. Arboledas #1188,Rinconadas del Bosque,GUADALAJARA,JAL,44530,Transporte LOCAL,"GUADALAJARA, JAL.","Av. Arboledas #1188, Rinconadas del Bosque, 44530, GUADALAJARA, JAL",,"BLVD.LAZARO CARDENAS 526   FRANCISCO I MADERO_x000D__x000D_VALLES,79040, SLP_x000D_MX",481 381 1515,MAQA510124PA4
242964,,193782.0,1,2026-08-26,2026-09-10,C03501,FOMENTO TURISTICO DE MAZATLAN,GAVIANNA MAZATLAN,17998.0,0,2879.68,20877.68,0.0,4052-L17,,20.0,CJA,AV. PLAYA GAVIOTAS#100,FRACC. ZONA DORADA,MAZATLAN,SIN,82110,Cobro Regreso,"MAZATLAN, SIN.","AV. PLAYA GAVIOTAS#100, FRACC. ZONA DORADA, 82110, MAZATLAN, SIN",,"AV. PLAYA GAVIOTAS #100   ZONA DORADA_x000D__x000D_MAZATLAN,82110, SIN_x000D_MX",669 983 5333,FTM8706229Y6
