Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243263,IR-21055,193990.0,1,2026-09-02,2026-09-17,C02297,INMOBILIARIA HOTELERA PASO MONTEJO,CITY EXPRESS MERIDA (CEMID),3017.19,0,482.75,3499.94,0.0,4051-L11,,3,CJA,CALLE 45 # 332 COL.BENITO JUAREZ NORTE,C.P. 97119,MERIDA,YUC,97119,Cobro Regreso,"MERIDA, YUC.","CALLE 45 # 332 COL.BENITO JUAREZ NORTE, C.P. 97119, 97119, MERIDA, YUC",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",(999)930 32 30,IHP090925QV7
243265,GW-17246,193993.0,1,2026-09-02,2026-09-17,C07225,IMPULSORA PLAZA CELAYA,CITY JUNIOR VERACRUZ AEROPUERTO (CJVER),4022.92,0,643.67,4666.59,0.0,4051-L10,,4,CJA,CALZADA MANUEL DE JESUS CLOUTHIER #6241,VALENTE DIAZ,VERACRUZ,VER,91725,Cobro Regreso,"VERACRUZ, VER.","CALZADA MANUEL DE JESUS CLOUTHIER #6241, VALENTE DIAZ, 91725, VERACRUZ, VER",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 229 923 5090,IPC060309D42
243266,GR-14636,193995.0,1,2026-09-02,2026-09-17,C07189,IMPULSORA PLAZA JUAREZ,CITY EXPRESS MANZANILLO (CEZLO),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,BLVD. MIGUEL DE LA MADRID No. 1845,FRACC. PLAYA AZUL,MANZANILLO,COL,28218,Cobro Regreso,"MANZANILLO, COL.","BLVD. MIGUEL DE LA MADRID No. 1845, FRACC. PLAYA AZUL, 28218, MANZANILLO, COL",,"JUAN SALVADOR AGRAZ #69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 314 331 3030,IPJ030829QDA
243267,GP-13731,193996.0,1,2026-09-02,2026-09-17,C07281,IMPULSORA PLAZA TIJUANA,CITY EXPRESS LAZARO CARDENAS (CELZC),3017.19,0,482.75,3499.94,0.0,4051-L10,,3,CJA,AV. LAS PALMAS #1291,CENTRO,LAZARO CARDENAS,MCH,60950,Cobro Regreso,"LAZARO CARDENAS, MCH.","AV. LAS PALMAS #1291, CENTRO, 60950, LAZARO CARDENAS, MCH",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 753 533 3900,IPT050810HQ4
243268,FC-08759,193998.0,1,2026-09-02,2026-09-17,C07609,IMPULSORA PLAZA CELAYA,CITY EXPRESS CHETUMAL (CECTM),2011.46,0,321.83,2333.29,0.0,4051-L12,,2,CJA,PERDIZ #442,EMANCIPACION INFONAVIT,CHETUMAL,QR,77084,Cobro Regreso,"CHETUMAL, QR.","PERDIZ #442, EMANCIPACION INFONAVIT, 77084, CHETUMAL, QR",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, DF2_x000D_MX",01 983 835 1980,IPC060309D42
243269,Mariana Aguilar,191846.0,1,2026-09-02,2026-09-02,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,32592.0,0,5214.72,37806.72,0.0,JHJY-0046,,4,CJA,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,Cobro Regreso,"GUADALAJARA, JAL.","PRIVADA DEL GALLO 1525, LA AURORA, 44460, GUADALAJARA, JAL",,"PRIVADA DEL GALLO 1525   LA AURORA_x000D__x000D_GUADALAJARA,44460, JAL_x000D_MX",38115800,XAXX010101000
243270,FB-14982,193999.0,1,2026-09-02,2026-09-17,C07266,IMPULSORA PLAZA CELAYA,CITY EXPRESS VERACRUZ (CEVER),7040.11,0,1126.42,8166.53,0.0,4051-L12,,7,CJA,BLVD. MANUEL AVILA CAMACHO #2374,COSTA DE ORO 2DA. SECCION,BOCA DEL RIO,VER,94299,Cobro Regreso,"BOCA DEL RIO, VER.","BLVD. MANUEL AVILA CAMACHO #2374, COSTA DE ORO 2DA. SECCION, 94299, BOCA DEL RIO, VER",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",229 923 0900,IPC060309D42
243271,EU-12884,194000.0,1,2026-09-02,2026-09-17,C07250,OPERADORA BOULEVARD PLAZA,CITY EXPRESS AEROPUERTO CIUDAD DE MEXICO (CECMA),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,BLVD PUERTO AEREO #90,"SANTA CRUZ AVIACION, DELEGACION VENUSTIANO CARRANZA",CIUDAD DE MEXICO,CMX,15540,Cobro Regreso,"CIUDAD DE MEXICO, CMX.","BLVD PUERTO AEREO #90, SANTA CRUZ AVIACION, DELEGACION VENUSTIANO CARRANZA, 15540, CIUDAD DE MEXICO, CMX",,"BLVD PUERTO AEREO #90   SANTA CRUZ AVIACION, DELEGACION VENUSTIANO CARRANZA_x000D__x000D_CIUDAD DE MEXICO,15540, CMX_x000D_MX",01 55 2598 5700,OBP151126EGA
243272,CV-09116,194002.0,1,2026-09-02,2026-09-17,C07258,IMPULSORA PLAZA ALTAMIRA,CITY EXPRESS ALTAMIRA (CEALT),2011.46,0,321.83,2333.29,0.0,4051-L11,,2,CJA,AVENIDA DE LA INDUSTRIA #10680,LA LAGUNA DE LA PUERTA,ALTAMIRA,TAM,89609,Cobro Regreso,"ALTAMIRA, TAM.","AVENIDA DE LA INDUSTRIA #10680, LA LAGUNA DE LA PUERTA, 89609, ALTAMIRA, TAM",,"JUAN SALVADOR AGRAZ 69 PISO 12   LA LAGUNA DE LA PUERTA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 833 800 6130,IPA1602188AA
243273,CV-09090,194003.0,1,2026-09-02,2026-09-17,C07258,IMPULSORA PLAZA ALTAMIRA,CITY EXPRESS ALTAMIRA (CEALT),644.28,0,103.08,747.36,0.0,4051-J03,,1,CJA,AVENIDA DE LA INDUSTRIA #10680,LA LAGUNA DE LA PUERTA,ALTAMIRA,TAM,89609,Cobro Regreso,"ALTAMIRA, TAM.","AVENIDA DE LA INDUSTRIA #10680, LA LAGUNA DE LA PUERTA, 89609, ALTAMIRA, TAM",,"JUAN SALVADOR AGRAZ 69 PISO 12   LA LAGUNA DE LA PUERTA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 833 800 6130,IPA1602188AA
243274,CU-14627,194004.0,1,2026-09-02,2026-09-17,C07243,IMPULSORA PLAZA JUAREZ,CITY PLUS CABO SAN LUCAS (CECSL),1371.24,0,219.4,1590.64,0.0,4018-A23,,2,CJA,CARRETERA TRANSPENINSULAR  KM 3 #100,EL TEZAL,CABO SAN LUCAS,BCS,23454,Cobro Regreso,"CABO SAN LUCAS, BCS.","CARRETERA TRANSPENINSULAR  KM 3 #100, EL TEZAL, 23454, CABO SAN LUCAS, BCS",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 624 105 8760,IPJ030829QDA
243275,CL-13765,194005.0,1,2026-09-02,2026-09-17,C07317,IMPULSORA PLAZA VILLA HERMOSA,CITY EXPRESS LA PAZ (CELAP),1932.84,0,309.25,2242.09,0.0,4051-J03,,3,CJA,CARRETERA LA PAZ - PICHILINGUE KM 2.5 S/N,LOMAS DE PALMIRA,LA PAZ,BCS,23010,Cobro Regreso,"LA PAZ, BCS.","CARRETERA LA PAZ - PICHILINGUE KM 2.5 S/N, LOMAS DE PALMIRA, 23010, LA PAZ, BCS",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 612 123 6489,IPV060907T30
243276,CC-13840,194006.0,1,2026-09-02,2026-09-17,C08137,SERVICIOS COMERCIALES LEON ESTADIO,CITY PLUS LEON CENTRO DE CONVENCIONES (CPLEO),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,BLVD ADOLFO LOPEZ MATEOS No. 2003,BUGAMBILIAS,LEON,GTO,37270,Cobro Regreso,"LEON, GTO.","BLVD ADOLFO LOPEZ MATEOS No. 2003, BUGAMBILIAS, 37270, LEON, GTO",,"JUAN SALVADOR AGRAZ 69 PISO 12   SANTA FE CUAJIMALPA_x000D__x000D_CUAJIMALPA DE MORELOS,05348, CMX_x000D_MX",01 477 645 0179,SCL171023NLA
243277,OC. NAV003,193388.0,1,2026-09-02,2026-10-02,C09328,COMERCIALIZADORA SANITARIA,COMSAN,2287.13,25,365.94,2653.07,0.0,4032-L01,BRISS MOUTHWASH 1.0,3,CJA,AV. JOSEFA ORTIZ DE DOMINGUEZ #801,JUAREZ,NAVOJOA,SON,85870,Cobro Regreso,"NAVOJOA, SON.","AV. JOSEFA ORTIZ DE DOMINGUEZ #801, JUAREZ, 85870, NAVOJOA, SON",,"BLVD. LUIS ENCINAS JOHNSON #214   HERMOSILLO CENTRO_x000D__x000D_HERMOSILLO,83000, SON_x000D_MX",662 212 1221,CSA950626BE2
243278,SEPTIEMBRE,194108.0,1,2026-09-02,2026-09-17,C07211,HOTELERIA Y SERVICIOS REFORMA,CITY EXPRESS CIUDAD VICTORIA (CECVM),4022.92,0,643.67,4666.59,0.0,4051-L10,,4,CJA,BLVD. ADOLFO LOPEZ MATEOS #890,SIERRA GORDA,VICTORIA,TAM,87050,Cobro Regreso,"VICTORIA, TAM.","BLVD. ADOLFO LOPEZ MATEOS #890, SIERRA GORDA, 87050, VICTORIA, TAM",,"CALLE CRISTOBAL COLON 701   CENTRO_x000D__x000D_VICTORIA,87000, TAM_x000D_MX",834 184 9000,RMO810216MV2
243279,EO-01429,194107.0,1,2026-09-02,2026-09-17,C07156,PROMOTORA TURISTICA DE OAXACA,CITY EXPRESS OAXACA (CEOAX),1932.84,0,309.25,2242.09,0.0,4051-J03,,3,CJA,CALZADA NIÑOS HEROES DE CHAPULTEPEC  #300,CENTRO,OAXACA DE JUAREZ,OAX,68000,Cobro Regreso,"OAXACA DE JUAREZ, OAX.","CALZADA NIÑOS HEROES DE CHAPULTEPEC  #300, CENTRO, 68000, OAXACA DE JUAREZ, OAX",,"CALZADA NIÑOS HEROES DE CHAPULTEPEC  #300   CENTRO_x000D__x000D_OAXACA DE JUAREZ,68000, OAX_x000D_MX",01 951 502 3500,PTO130710441
243280,,194106.0,1,2026-09-02,2026-10-02,C08598,GRUPO ALDO PROMOTORA DE INVERSION,"HILTON GARDEN INN SALAMANCA, MEXICO (BJXSA)",2733.16,0,437.31,3170.47,0.0,4011-J08,,4,CJA,CARRIL DE INCORPORACION A CARRETERA FEDERAL 45 KM 0+0.231 SIN NUMERO,EL PIRUL,SALAMANCA,GTO,36740,Cobro Regreso,"SALAMANCA, GTO.","CARRIL DE INCORPORACION A CARRETERA FEDERAL 45 KM 0+0.231 SIN NUMERO, EL PIRUL, 36740, SALAMANCA, GTO",,"CARRETERA CARRIL DE INCORPORACION A CARRETERA SIN NUMERO   OTRA NO ESPECIFICADA EN EL CATALOGO_x000D__x000D_SALAMANCA,36740, GTO_x000D_MX",464 6418800,GAP140407TP9
243281,PVRPA0000066378,194027.0,1,2026-09-02,2026-10-02,C08358,PAKEAH,"HILTON VALLARTA RIVIERA ALL-INCLUSIVE RESORT,PUERTO VALLARTA,MEXICO (PVRPA)",1028.16,0,164.51,1192.67,0.0,4029-A90,,2,CJA,CARRETERA BARRA DE NAVIDAD KM 4.5,ZONA HOTELERA SUR,PUERTO VALLARTA,JAL,38390,Cobro Regreso,"PUERTO VALLARTA, JAL.","CARRETERA BARRA DE NAVIDAD KM 4.5, ZONA HOTELERA SUR, 38390, PUERTO VALLARTA, JAL",,"CALLE BOSQUES DE DURAZNOS 127 PISO 11, OFICINA 11-136   BOSQUE DE LAS LOMAS_x000D__x000D_MIGUEL HIDALGO,11700, CMX_x000D_MX",322 1761 300,PAK210604KB2
