Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
242888,,193574.0,1,2026-08-25,2026-09-09,C08691,DIAMANTE COMERCIALIZADORA DEL PACIFICO,BEST WESTERN GUADALAJARA,5664.32,3,906.29,6570.61,0.0,4016-L04,,5.0,CJA,GRECIA 167,CENTRO,GUADALAJARA,JAL,44100,Transporte LOCAL,"GUADALAJARA, JAL.","GRECIA 167, CENTRO, 44100, GUADALAJARA, JAL",,"CAÑADA DEL TIGRE 7 INT 11   ARBOLADA BOSQUES DE SANTA ANITA_x000D__x000D_TLAJOMULCO DE ZUÑIGA,45645, JAL_x000D_MX",333 577 8563,DCP221122SW7
242889,AMENIDADES HOTEL PUEBLA DE ANTAÑO,193590.0,1,2026-08-25,2026-08-25,C04772,HOTEL PUEBLA DE ANTAÑO,HOTEL PUEBLA DE ANTAÑO,1985.0,0,317.6,2302.6,0.0,4043-J07,,2.0,CJA,3 ORIENTE 206,CENTRO,PUEBLA,PUE,72000,Cobro Destino,"PUEBLA, PUE.","3 ORIENTE 206, CENTRO, 72000, PUEBLA, PUE",,"CALLE 3 ORIENTE 206   CENTRO_x000D__x000D_PUEBLA,72000, PUE_x000D_MX",01 222 246 24 03,HPA060705BU0
242891,456539,193670.0,1,2026-08-25,2026-09-09,C00518,HOSPITAL SANTA MARIA CHAPALITA,HOSPITAL SANTA MARIA CHAPALITA,3774.95,0,603.99,4378.94,0.0,4029-A90,,5.0,CJA,AV. NIÑO OBRERO 1666,CHAPALITA,ZAPOPAN,JAL,45040,Transporte LOCAL,"ZAPOPAN, JAL.","AV. NIÑO OBRERO 1666, CHAPALITA, 45040, ZAPOPAN, JAL",,"AV NIÑO OBRERO 1666   CHAPALITA ORIENTE_x000D__x000D_ZAPOPAN,45040, JAL_x000D_MX",33 3678 1400 EXT 142,HSM721001KQ2
242892,HOTEL HOLIDAY INN BOCA DEL RIO,193673.0,1,2026-08-25,2026-09-24,C01016,PROMOTORA HOTELERA DE VERACRUZ,HOLIDAY INN VERACRUZ (VCRMX),13132.8,0,2101.25,15234.05,0.0,68732292,,24.0,CJA,BLVD.ADOLFO RUIZ CORTINES 4298,FRACC COSTA DE ORO,BOCA DEL RIO,VER,94299,Cobro Regreso,"BOCA DEL RIO, VER.","BLVD.ADOLFO RUIZ CORTINES 4298, FRACC COSTA DE ORO, 94299, BOCA DEL RIO, VER",,"MORELOS 225   CENTRO_x000D__x000D_VERACRUZ,91700, VER_x000D_MX",229 923 2050 al 54,PHV980313PU8
242894,4500096131,193675.0,1,2026-08-25,2026-09-24,C00147,OPERADORA TURISTICA EMPORIO REFORMA,EMPORIO REFORMA,6000.0,0,960.0,6960.0,0.0,4029-A98,,4.0,CJA,PASEO DE LA REFORMA 124,JUAREZ,MEXICO,CMX,6600,Cobro Regreso,"MEXICO, CMX.","PASEO DE LA REFORMA 124, JUAREZ, 06600, MEXICO, CMX",,"PASEO DE LA REFORMA 124   JUAREZ_x000D__x000D_MEXICO,06600, DF_x000D_MX",(55)55 66 77 66+2320,OTE0902104Q2
242897,,193676.0,1,2026-08-25,2026-08-25,C02584,OPERADORA DE HOSTALES LUJOSOS Y PEQUEÑOS,CASA DIVINA OAXACA,1673.0,0,267.68,1940.68,0.0,4016-J08,,2.0,CJA,XICOTENCATL 212,CENTRO,OAXACA DE JUAREZ,OAX,68000,Cobro Destino,"OAXACA DE JUAREZ, OAX.","XICOTENCATL 212, CENTRO, 68000, OAXACA DE JUAREZ, OAX",,"XICOTENCATL 212   CENTRO_x000D__x000D_OAXACA DE JUAREZ,68000, OAX_x000D_MX",951 514 8801,OHL990825CW7
242898,7875APR1202608215679056946,193690.0,1,2026-08-25,2026-08-25,C02404,HOTEL CASA BLANCA TEQUISQUIAPAN,HOTEL CASA BLANCA DE TEQUISQUIAPAN,7295.92,0,1167.35,8463.27,0.0,4016-J07,,8.0,CJA,AV. 5 DE MAYO #6,CENTRO,TEQUISQUIAPAN,QUE,76750,Cobro Destino,"TEQUISQUIAPAN, QUE.","AV. 5 DE MAYO #6, CENTRO, 76750, TEQUISQUIAPAN, QUE",,"AV. 5 DE MAYO #6   CENTRO_x000D__x000D_TEQUISQUIAPAN,76750, QUE_x000D_MX",414 273 0078,HCB730907HM8
242899,pedido agosto,193693.0,1,2026-08-25,2026-09-09,C05518,SELFI GRUPO OPERADOR DE ESTACIONAMIENTOS,HOLIDAY INN EXPRESS XALAPA (JALEX),2188.8,0,350.21,2539.01,0.0,68732292,,4.0,CJA,IGNACIO ZARAGOZA 8,CENTRO,XALAPA ENRIQUEZ,VER,91000,Cobro Regreso,"XALAPA ENRIQUEZ, VER.","IGNACIO ZARAGOZA 8, CENTRO, 91000, XALAPA ENRIQUEZ, VER",,"IGNACIO ZARAGOZA 8 PISO 1   CENTRO_x000D__x000D_XALAPA-ENRIQUEZ,91000, VER_x000D_MX",228 141 1690,SGO050614JG0
242902,,191333.0,1,2026-08-25,2026-08-25,C09776,IMPULSORA PROMOTORA DEL NORTE,IMPULSORA PROMOTORA DEL NORTE,2774.0,0,443.84,3217.84,0.0,4018-L45,,4.0,CJA,CALLE VICTORIA 409,CHIHUAHUA CENTRO,CHIHUAHUA,CHI,31000,Cobro Regreso,"CHIHUAHUA, CHI.","CALLE VICTORIA 409, CHIHUAHUA CENTRO, 31000, CHIHUAHUA, CHI",,"CALLE VICTORIA 409   CHIHUAHUA CENTRO_x000D__x000D_CHIHUAHUA,31000, CHI_x000D_MX",614 439 9000,IPN0611173D0
242903,,193682.0,1,2026-08-25,2026-09-24,C07037,OPERADORA DE HOTEL PUNTO CORAL,MICROTEL CULIACAN,4636.0,0,741.76,5377.76,0.0,5369-J04,,10.0,CJA,LIBRAM SUR BENITO JUAREZ 3660,LAS FLORES,CULIACAN,SIN,80104,Cobro Regreso,"CULIACAN, SIN.","LIBRAM SUR BENITO JUAREZ 3660, LAS FLORES, 80104, CULIACAN, SIN",,"BLVD. PEDRO INFANTE 2525 PTE   DESARROLLO URBANO 3 RIOS_x000D__x000D_CULIACAN,80020, SIN_x000D_MX",667 758 6300,OHP1805235Q8
242904,MZTDT0024330,193700.0,1,2026-08-25,2026-09-24,C06466,HYDRA DESARROLLOS,"DOUBLETREE MAZATLAN, MEXICO (MZTDT)",4158.0,0,665.28,4823.28,0.0,8014-L21,,2.0,CJA,AV CAMARON SABALO 905,ZONA COSTERA,MAZATLAN,SIN,82148,Cobro Regreso,"MAZATLAN, SIN.","AV CAMARON SABALO 905, ZONA COSTERA, 82148, MAZATLAN, SIN",,"AV CAMARON SABALO 905   ZONA COSTERA_x000D__x000D_MAZATLAN,82148, SIN_x000D_MX",669 195 9494,HDE070529I28
242905,6260942,193701.0,1,2026-08-25,2026-08-25,C08161,HOTEL LMECO,HOTEL GUMONT,911.99,0,145.92,1057.91,0.0,4016-J07,,1.0,CJA,"AV. LOPEZ MATEOS #613, SOTANO - 2 PISO",JARDINES DEL BOSQUE,GUADALAJARA,JAL,44520,Transporte LOCAL,"GUADALAJARA, JAL.","AV. LOPEZ MATEOS #613, SOTANO - 2 PISO, JARDINES DEL BOSQUE, 44520, GUADALAJARA, JAL",,"AV ADOLFO LOPEZ MATEOS 613   JARDINES DEL BOSQUE_x000D__x000D_GUADALAJARA,44520, JAL_x000D_MX",332 876 0090,HLM160712LC7
242906,HOTEL HILIDAY INN BOCA DEL RIO,193702.0,1,2026-08-25,2026-09-24,C01016,PROMOTORA HOTELERA DE VERACRUZ,HOLIDAY INN VERACRUZ (VCRMX),1896.48,0,303.44,2199.92,0.0,4029-A90,,3.0,CJA,BLVD.ADOLFO RUIZ CORTINES 4298,FRACC COSTA DE ORO,BOCA DEL RIO,VER,94299,Cobro Regreso,"BOCA DEL RIO, VER.","BLVD.ADOLFO RUIZ CORTINES 4298, FRACC COSTA DE ORO, 94299, BOCA DEL RIO, VER",,"MORELOS 225   CENTRO_x000D__x000D_VERACRUZ,91700, VER_x000D_MX",229 923 2050 al 54,PHV980313PU8
242907,,193704.0,1,2026-08-25,2026-09-24,C04160,COMPA&IA HOTELERA DE LA LAGUNA,"HAMPTON TORREÓN-AIRPORT GALERÍAS, MEXICO (TRCHA)",2331.0,0,372.96,2703.96,0.0,4011-J07,,4.0,CJA,PERIFERICO RAUL LOPEZ SANCHEZ 10995,LOS VIÑEDOS,TORREON,COA,27019,Cobro Regreso,"TORREON, COA.","PERIFERICO RAUL LOPEZ SANCHEZ 10995, LOS VIÑEDOS, 27019, TORREON, COA",,"BLVD CARLOS LOPEZ SOSA 122   LOS VIÑEDOS_x000D__x000D_TORREON,27019, COA_x000D_MX",8717051550,HLA970121F11
242908,,193707.0,1,2026-08-25,2026-08-25,C08402,GRUPO HOTELERO HABITA,HOTEL BAJA CLUB,2264.97,0,362.4,2627.37,0.0,4029-A90,,3.0,CJA,CALLE LAGO ISEO #77,ANAHUAC I SECCION,MIGUEL HIDALGO,CMX,11320,Cobro Regreso,"MIGUEL HIDALGO, CMX.","CALLE LAGO ISEO #77, ANAHUAC I SECCION, 11320, MIGUEL HIDALGO, CMX",,"CALLE LAGO ISEO #77   ANAHUAC I SECCION_x000D__x000D_MIGUEL HIDALGO,11320, CMX_x000D_MX",612 122 5176,GHH180822830
242909,6317177213,193708.0,1,2026-08-25,2026-08-25,C06758,HOTELERA MANGLE,HOTEL TORREBLANCA SUITES,2735.97,0,437.75,3173.73,0.0,4016-J07,,3.0,CJA,RETORNO LAURELES #11,FRACCIONAMIENTO SOL NUEVO,RINCON DE GUAYABITOS,NAY,63724,Cobro Destino,"RINCON DE GUAYABITOS, NAY.","RETORNO LAURELES #11, FRACCIONAMIENTO SOL NUEVO, 63724, RINCON DE GUAYABITOS, NAY",,"RETORNO LAURELES SN   NA_x000D__x000D_COMPOSTELA,63724, NAY_x000D_MX",327-274-1263,HMA010313V27
242910,,193709.0,1,2026-08-25,2026-08-25,C08018,SERVICIOS TURISTICOS DE SALTILLO,HYATT SALTILLO,4559.95,0,729.59,5289.54,0.0,4016-J07,,5.0,CJA,Blvd. Venustiano Carranza 8800,Valle Hermoso,Saltillo,COA,25208,Cobro Regreso,"Saltillo, COA.","Blvd. Venustiano Carranza 8800, Valle Hermoso, 25208, Saltillo, COA",,"BLVD. VENUSTIANO CARRANZA  4100   VIRREYES RESIDENCIAL_x000D__x000D_SALTILLO,25230, COA_x000D_MX",01 844 438 8888,STS850506BW2
242911,,193710.0,1,2026-08-25,2026-08-25,C00240,HOTEL VICTORIA DE POZA RICA,HOTEL VICTORIA,2335.8,0,373.73,2709.53,0.0,4016-L04,,2.0,CJA,BLVD. ADOLFO RUIZ CORTINEZ # 1306,CAZONES,POZA RICA,VER,93230,Cobro Destino,"POZA RICA, VER.","BLVD. ADOLFO RUIZ CORTINEZ # 1306, CAZONES, 93230, POZA RICA, VER",,"BLVD. ADOLFO RUIZ CORTINEZ # 1306   CAZONES_x000D__x000D_POZA RICA,93230, VER_x000D_MX",782 826 2600,HVP8905102I0
242912,4700245981,193711.0,1,2026-08-25,2026-10-09,C05891,FIDEICOMISO IRREVOCABLE DB/1616,"HAMPTON REYNOSA/ZONA INDUSTRIAL, MEXICO (REXHA)",3066.0,0,490.56,3556.56,0.0,4011-L28,,2.0,CJA,"PLAZA PERIFERICO, CARR. LIBRE A MONTERREY-REYNOSA 1000",,REYNOSA,TAM,88730,Cobro Regreso,"REYNOSA, TAM.","PLAZA PERIFERICO, CARR. LIBRE A MONTERREY-REYNOSA 1000, , 88730, REYNOSA, TAM",,"AV. FUNDADORES EXTERIOR:1000  PISO 7   VALLE DEL MIRADOR_x000D__x000D_MONTERREY,64750, NL_x000D_MX",899 970 0108,DBM121023M10
242913,MISION,193722.0,1,2026-08-25,2026-10-09,C05434,OPERADORA MISION DURANGO,HOTEL MISION EXPRESS DURANGO,3647.96,0,583.67,4231.63,0.0,4016-J07,,4.0,CJA,BOULEVARD FRANCISCO VILLA 4301,20 DE NOVIEMBRE,DURANGO,DUR,34234,Cobro Destino,"DURANGO, DUR.","BOULEVARD FRANCISCO VILLA 4301, 20 DE NOVIEMBRE, 34234, DURANGO, DUR",,"BOULEVARD FRANCISCO VILLA 4301   20 DE NOVIEMBRE_x000D__x000D_DURANGO,34234, DUR_x000D_MX",618 829 2100,OMD160225LQ6
242914,20,193723.0,1,2026-08-25,2026-08-25,C09701,EU HOSPITALITY,COMFORT INN SUITES TIJUANA 158276,1213.68,0,194.19,1407.87,0.0,4028-L40,,1.0,CJA,AV. NIÑOS HEROES #1584,CENTRO,TIJUANA,BC,22000,Cobro Regreso,"TIJUANA, BC.","AV. NIÑOS HEROES #1584, CENTRO, 22000, TIJUANA, BC",,"BLVD. GENERAL RODOLFO SANCHEZ TABOADA #9551 INT 703A   ZONA URBANA RIO TIJUANA_x000D__x000D_TIJUANA,22010, BC_x000D_MX",722 419 2328,EHO2301102S7
242915,4700246487,193726.0,1,2026-08-25,2026-10-09,C04370,FIDEICOMISO IRREVOCABLE DB/1616,MICROTEL TOLUCA(TLUMI),2820.0,0,451.2,3271.2,0.0,5369-J03,,3.0,CJA,BLVD. AEROPUERTO MIGUEL ALEMAN 125,REFORMA,TOLUCA,MEX,50200,Cobro Regreso,"TOLUCA, MEX.","BLVD. AEROPUERTO MIGUEL ALEMAN 125, REFORMA, 50200, TOLUCA, MEX",,"AV. FUNDADORES Exterior: 1000 INT: PISO 7   VALLE DEL MIRADOR_x000D__x000D_MONTERREY,64750, NL_x000D_MX",722 275 6666,DBM121023M10
242916,,193728.0,1,2026-08-25,2026-08-25,C08062,LEONEL VIVEROS GARCIA,AUTO HOTEL NOCHE BUENA,4671.6,0,747.46,5419.06,0.0,4016-L05,,4.0,CJA,CARRETERA LIBRE GUANAJUATO - SILAO KM  7+700,MARFIL,GUANAJUATO,GTO,36250,Cobro Destino,"GUANAJUATO, GTO.","CARRETERA LIBRE GUANAJUATO - SILAO KM  7+700, MARFIL, 36250, GUANAJUATO, GTO",,"CARRETERA LIBRE GUANAJUATO - SILAO KM  7+700   MARFIL_x000D__x000D_GUANAJUATO,36250, GTO_x000D_MX",473 731 8633,VIGL750405R3A
242917,,193729.0,1,2026-08-25,2026-08-25,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,9119.9,0,1459.18,10579.08,0.0,4016-J07,,10.0,CJA,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,Cobro Destino,"GUADALAJARA, JAL.","PRIVADA DEL GALLO 1525, LA AURORA, 44460, GUADALAJARA, JAL",,"PRIVADA DEL GALLO 1525   LA AURORA_x000D__x000D_GUADALAJARA,44460, JAL_x000D_MX",38115800,XAXX010101000
242918,2699,193730.0,1,2026-08-25,2026-09-24,C08301,IMAGIKALI,CLICK EFFICIENCY COURTYARD PUEBLA LAS ANIMAS A0089983,3149.32,0,503.89,3653.21,0.0,C06601-L10,,4.0,CJA,AV 31 PONIENTE 3333,LAS ANIMAS,PUEBLA,PUE,72400,Cobro Regreso,"PUEBLA, PUE.","AV 31 PONIENTE 3333, LAS ANIMAS, 72400, PUEBLA, PUE",,"AV 31 PONIENTE 3333   LAS ANIMAS_x000D__x000D_PUEBLA,72400, PUE_x000D_MX",222 477 2100,IMA211103DP7
242919,6289661,193734.0,1,2026-08-25,2026-08-25,C09787,OPERADORA TURISTICA IM,OPERADORA TURISTICA IM,3577.5,0,572.4,4149.9,0.0,4018-L14,,3.0,CJA,AV TECNOLOGICO 2661,LAGOS DEL COUNTRY,TEPIC,NAY,63175,Cobro Destino,"TEPIC, NAY.","AV TECNOLOGICO 2661, LAGOS DEL COUNTRY, 63175, TEPIC, NAY",,"CALLE EX EJIDO MEDEROS S/N   LA ESTANZUELA (F-45)_x000D__x000D_MONTERREY,64988, NL_x000D_MX",311 122 8563,OTI1411215XA
242920,,193737.0,1,2026-08-25,2026-09-24,C04160,COMPA&IA HOTELERA DE LA LAGUNA,"HAMPTON TORREÓN-AIRPORT GALERÍAS, MEXICO (TRCHA)",2733.16,0,437.31,3170.47,0.0,4011-J08,,4.0,CJA,PERIFERICO RAUL LOPEZ SANCHEZ 10995,LOS VIÑEDOS,TORREON,COA,27019,Cobro Regreso,"TORREON, COA.","PERIFERICO RAUL LOPEZ SANCHEZ 10995, LOS VIÑEDOS, 27019, TORREON, COA",,"BLVD CARLOS LOPEZ SOSA 122   LOS VIÑEDOS_x000D__x000D_TORREON,27019, COA_x000D_MX",8717051550,HLA970121F11
242922,,193740.0,1,2026-08-25,2026-08-25,C09679,SERVICIOS TURISTICOS DE PIEDRAS NEGRAS,QUINTA SAN CARLOS INN,8365.0,0,1338.4,9703.4,0.0,4016-J08,,10.0,CJA,BOULEVARD MANUEL PEREZ TREVIÑO 402 A,DON ANTONIO,PIEDRAS NEGRAS,COA,26069,Cobro Destino,"PIEDRAS NEGRAS, COA.","BOULEVARD MANUEL PEREZ TREVIÑO 402 A, DON ANTONIO, 26069, PIEDRAS NEGRAS, COA",,"BOULEVARD MANUEL PEREZ TREVIÑO 402 A   DON ANTONIO_x000D__x000D_PIEDRAS NEGRAS,26069, COA_x000D_MX",878 783 4707,STP240402RI7
242923,6557,193741.0,1,2026-08-25,2026-09-02,C00061,HOTEL DE MENDOZA,HOTEL DE MENDOZA,7635.0,0,1221.6,8856.6,0.0,4043-J08,,10.0,CJA,AV.VENUSTIANO CARRANZA # 16 S.H.,S.H.,GUADALAJARA,JAL,44100,Transporte LOCAL,"GUADALAJARA, JAL.","AV.VENUSTIANO CARRANZA # 16 S.H., S.H., 44100, GUADALAJARA, JAL",,"VENUSTIANO CARRANZA 16   CENTRO_x000D_GUADALAJARA_x000D_GUADALAJARA,44100, JAL_x000D_MX",333 613 4646,HME681007MW1
